Nome,ID,Genere,Popolarità,Followers,Spotify URL,Nazionalità
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,barbadian pop,87,58472194,"<a href=""https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H"" target=""_blank"">https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H</a>",Americana
Adele,4dpARuHxo51G3z768sgnrY,british soul,83,52487918,"<a href=""https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY"" target=""_blank"">https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY</a>",Americana
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,canadian pop,86,74593184,"<a href=""https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s"" target=""_blank"">https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s</a>",Americana
Katy Perry,6jJ0s89eD6GaHleKKya26X,pop,81,30313962,"<a href=""https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X"" target=""_blank"">https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X</a>",Americana
Bruno Mars,0du5cEVh5yTK9QJze8zA0C,dance pop,86,52129429,"<a href=""https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C"" target=""_blank"">https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C</a>",Americana
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,pop,86,115324863,"<a href=""https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V"" target=""_blank"">https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V</a>",Americana
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,92,74375372,"<a href=""https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ"" target=""_blank"">https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ</a>",Americana
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,pop,86,94803625,"<a href=""https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR"" target=""_blank"">https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR</a>",Americana
JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,east coast hip hop,81,8723637,"<a href=""https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB"" target=""_blank"">https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB</a>",Americana
Eminem,7dGJo4pcD2V6oG8kP0tJRR,detroit hip hop,87,78362085,"<a href=""https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR"" target=""_blank"">https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR</a>",Americana
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,art pop,82,28441621,"<a href=""https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms"" target=""_blank"">https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms</a>",Americana
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,conscious hip hop,86,25920153,"<a href=""https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg"" target=""_blank"">https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg</a>",Americana
Maroon 5,04gDigrS5kc9YWfZHwBETP,pop,82,41652934,"<a href=""https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP"" target=""_blank"">https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP</a>",Americana
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,hip pop,84,30016539,"<a href=""https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh"" target=""_blank"">https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh</a>",Americana
John Legend,5y2Xq6xcjJb2jVM54GHK3t,neo soul,73,6612104,"<a href=""https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t"" target=""_blank"">https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t</a>",Americana
Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,neo soul,75,11197004,"<a href=""https://open.spotify.com/artist/3DiDSECUqqY1AuBP8qtaIa"" target=""_blank"">https://open.spotify.com/artist/3DiDSECUqqY1AuBP8qtaIa</a>",Americana
USHER,23zg3TcAtWQy7J6upgbUnj,atl hip hop,77,10820707,"<a href=""https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj"" target=""_blank"">https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj</a>",Americana
SZA,7tYKF4w9nC0nq9CsPZTHyP,pop,87,15686905,"<a href=""https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP"" target=""_blank"">https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP</a>",Americana
Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,atl hip hop,76,11710007,"<a href=""https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL"" target=""_blank"">https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL</a>",Americana
Khalid,6LuN9FCkKOj5PcnpouEgny,pop,81,16197266,"<a href=""https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny"" target=""_blank"">https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny</a>",Americana
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,hip hop,90,25066367,"<a href=""https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY"" target=""_blank"">https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY</a>",Americana
Post Malone,246dkjvS1zLTtiykXe5h60,dfw rap,86,42667478,"<a href=""https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60"" target=""_blank"">https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60</a>",Americana
Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,art pop,86,88686368,"<a href=""https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH"" target=""_blank"">https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH</a>",Americana
Halsey,26VFTg2z8YR0cCuwLzESi2,electropop,78,21140199,"<a href=""https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2"" target=""_blank"">https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2</a>",Americana
Cardi B,4kYSro6naA4h99UJvo89HB,pop,77,22581249,"<a href=""https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB"" target=""_blank"">https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB</a>",Americana
Khalid,6LuN9FCkKOj5PcnpouEgny,pop,81,16197266,"<a href=""https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny"" target=""_blank"">https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny</a>",Americana
Sam Smith,2wY79sveU1sp5g7SokKOiI,pop,82,23332341,"<a href=""https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI"" target=""_blank"">https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI</a>",Americana
Demi Lovato,6S2OmqARrzebs0tKUEyXyp,pop,76,26306456,"<a href=""https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp"" target=""_blank"">https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp</a>",Americana
Justin Timberlake,31TPClRtHm23RisEBtV3X7,dance pop,78,13439381,"<a href=""https://open.spotify.com/artist/31TPClRtHm23RisEBtV3X7"" target=""_blank"">https://open.spotify.com/artist/31TPClRtHm23RisEBtV3X7</a>",Americana
Britney Spears,26dSoYclwsYLMAKD3tpOr4,dance pop,78,13203585,"<a href=""https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4"" target=""_blank"">https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4</a>",Americana
Madonna,6tbjWDEIzxoDsBA1FuhfPW,dance pop,77,7334148,"<a href=""https://open.spotify.com/artist/6tbjWDEIzxoDsBA1FuhfPW"" target=""_blank"">https://open.spotify.com/artist/6tbjWDEIzxoDsBA1FuhfPW</a>",Americana
Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,r&b,80,29301157,"<a href=""https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm"" target=""_blank"">https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm</a>",Americana
Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,pop,73,9725174,"<a href=""https://open.spotify.com/artist/6XpaIBNiVzIetEPCWDvAFP"" target=""_blank"">https://open.spotify.com/artist/6XpaIBNiVzIetEPCWDvAFP</a>",Americana
Prince Royce,3MHaV05u0io8fQbZ2XPtlC,bachata,72,7942437,"<a href=""https://open.spotify.com/artist/3MHaV05u0io8fQbZ2XPtlC"" target=""_blank"">https://open.spotify.com/artist/3MHaV05u0io8fQbZ2XPtlC</a>",Americana
Bob Dylan,74ASZWbe4lXaubB36ztrGX,classic rock,68,6301540,"<a href=""https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX"" target=""_blank"">https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX</a>",Americana
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,rock-and-roll,75,8876749,"<a href=""https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE"" target=""_blank"">https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE</a>",Americana
Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,arkansas country,70,6082333,"<a href=""https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x"" target=""_blank"">https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x</a>",Americana
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,heartland rock,72,5941649,"<a href=""https://open.spotify.com/artist/3eqjTLE0HfPfh78zjh6TqT"" target=""_blank"">https://open.spotify.com/artist/3eqjTLE0HfPfh78zjh6TqT</a>",Americana
Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,reggae,75,11879345,"<a href=""https://open.spotify.com/artist/2QsynagSdAqZj3U9HgDzjD"" target=""_blank"">https://open.spotify.com/artist/2QsynagSdAqZj3U9HgDzjD</a>",Americana
Aretha Franklin,7nwUJBm0HE4ZxD3f5cy5ok,classic soul,67,3246647,"<a href=""https://open.spotify.com/artist/7nwUJBm0HE4ZxD3f5cy5ok"" target=""_blank"">https://open.spotify.com/artist/7nwUJBm0HE4ZxD3f5cy5ok</a>",Americana
Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,motown,73,6313881,"<a href=""https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi"" target=""_blank"">https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi</a>",Americana
James Brown,7GaxyUddsPok8BuhxN6OUW,funk,60,2092723,"<a href=""https://open.spotify.com/artist/7GaxyUddsPok8BuhxN6OUW"" target=""_blank"">https://open.spotify.com/artist/7GaxyUddsPok8BuhxN6OUW</a>",Americana
Ray Charles,1eYhYunlNJlDoQhtYBvPsi,classic soul,65,2129305,"<a href=""https://open.spotify.com/artist/1eYhYunlNJlDoQhtYBvPsi"" target=""_blank"">https://open.spotify.com/artist/1eYhYunlNJlDoQhtYBvPsi</a>",Americana
Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,acid rock,67,6437012,"<a href=""https://open.spotify.com/artist/776Uo845nYHJpNaStv1Ds4"" target=""_blank"">https://open.spotify.com/artist/776Uo845nYHJpNaStv1Ds4</a>",Americana
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,beatlesque,82,26530407,"<a href=""https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2"" target=""_blank"">https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2</a>",Americana
The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,album rock,78,13482674,"<a href=""https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe"" target=""_blank"">https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe</a>",Americana
Nirvana,6olE6TJLqED3rqDCT0FyPh,grunge,78,18485268,"<a href=""https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh"" target=""_blank"">https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh</a>",Americana
Queen,1dfeR4HaWDbWqFHLkxsg1d,classic rock,81,48806490,"<a href=""https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d"" target=""_blank"">https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d</a>",Americana
U2,51Blml2LZPmy7TTiAg47vQ,irish rock,75,11692569,"<a href=""https://open.spotify.com/artist/51Blml2LZPmy7TTiAg47vQ"" target=""_blank"">https://open.spotify.com/artist/51Blml2LZPmy7TTiAg47vQ</a>",Americana
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,permanent wave,85,48027348,"<a href=""https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU"" target=""_blank"">https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU</a>",Americana
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,78,8941818,"<a href=""https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb"" target=""_blank"">https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb</a>",Americana
Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,alternative metal,71,8479587,"<a href=""https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56"" target=""_blank"">https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56</a>",Americana
Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,glam metal,77,30242038,"<a href=""https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC"" target=""_blank"">https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC</a>",Americana
Metallica,2ye2Wgw4gimLv2eAKyk1NB,hard rock,79,26268896,"<a href=""https://open.spotify.com/artist/2ye2Wgw4gimLv2eAKyk1NB"" target=""_blank"">https://open.spotify.com/artist/2ye2Wgw4gimLv2eAKyk1NB</a>",Americana
Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,album rock,73,13927432,"<a href=""https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH"" target=""_blank"">https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH</a>",Americana
Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,album rock,76,19791424,"<a href=""https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9"" target=""_blank"">https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9</a>",Americana
Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,album rock,79,10649591,"<a href=""https://open.spotify.com/artist/08GQAI4eElDnROBrJRGE0X"" target=""_blank"">https://open.spotify.com/artist/08GQAI4eElDnROBrJRGE0X</a>",Americana
Eagles,0ECwFtbIWEVNwjlrfc6xoL,album rock,72,10102444,"<a href=""https://open.spotify.com/artist/0ECwFtbIWEVNwjlrfc6xoL"" target=""_blank"">https://open.spotify.com/artist/0ECwFtbIWEVNwjlrfc6xoL</a>",Americana
Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,alternative rock,80,20299632,"<a href=""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5"" target=""_blank"">https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5</a>",Americana
Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,alternative metal,75,11397421,"<a href=""https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD"" target=""_blank"">https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD</a>",Americana
Nirvana,6olE6TJLqED3rqDCT0FyPh,grunge,78,18485268,"<a href=""https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh"" target=""_blank"">https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh</a>",Americana
Eminem,7dGJo4pcD2V6oG8kP0tJRR,detroit hip hop,87,78362085,"<a href=""https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR"" target=""_blank"">https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR</a>",Americana
Outkast,1G9G7WwrXka3Z1r7aIDjI7,atl hip hop,72,2406966,"<a href=""https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7"" target=""_blank"">https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7</a>",Americana
Kanye West,5K4W6rqBFWDnAN6FQUkS6x,chicago rap,88,21968042,"<a href=""https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x"" target=""_blank"">https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x</a>",Americana
Lil Wayne,55Aa2cqylxrFIXC767Z865,hip hop,83,14193023,"<a href=""https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865"" target=""_blank"">https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865</a>",Americana
Drake,3TVXtAsR1Inumwj472S9r4,canadian hip hop,95,81850104,"<a href=""https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4"" target=""_blank"">https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4</a>",Americana
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,hip pop,84,30016539,"<a href=""https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh"" target=""_blank"">https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh</a>",Americana
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,conscious hip hop,86,25920153,"<a href=""https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg"" target=""_blank"">https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg</a>",Americana
Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,g funk,79,10516941,"<a href=""https://open.spotify.com/artist/7hJcb9fa4alzcOq3EaNPoG"" target=""_blank"">https://open.spotify.com/artist/7hJcb9fa4alzcOq3EaNPoG</a>",Americana
2Pac,1ZwdS5xdxEREPySFridCfh,g funk,77,16597793,"<a href=""https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh"" target=""_blank"">https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh</a>",Americana
The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,east coast hip hop,74,9470443,"<a href=""https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb"" target=""_blank"">https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb</a>",Americana
NASKA,4r1DHaB2yIhddOkTF92d1d,emo rap italiano,54,76055,"<a href=""https://open.spotify.com/artist/4r1DHaB2yIhddOkTF92d1d"" target=""_blank"">https://open.spotify.com/artist/4r1DHaB2yIhddOkTF92d1d</a>",Americana
JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,east coast hip hop,81,8723637,"<a href=""https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB"" target=""_blank"">https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB</a>",Americana
Missy Elliott,2wIVse2owClT7go1WT98tk,dance pop,69,2335555,"<a href=""https://open.spotify.com/artist/2wIVse2owClT7go1WT98tk"" target=""_blank"">https://open.spotify.com/artist/2wIVse2owClT7go1WT98tk</a>",Americana
Aaliyah,0urTpYCsixqZwgNTkPJOJ4,contemporary r&b,65,4085800,"<a href=""https://open.spotify.com/artist/0urTpYCsixqZwgNTkPJOJ4"" target=""_blank"">https://open.spotify.com/artist/0urTpYCsixqZwgNTkPJOJ4</a>",Americana
TLC,0TImkz4nPqjegtVSMZnMRq,atl hip hop,66,3773260,"<a href=""https://open.spotify.com/artist/0TImkz4nPqjegtVSMZnMRq"" target=""_blank"">https://open.spotify.com/artist/0TImkz4nPqjegtVSMZnMRq</a>",Americana
Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,dance pop,68,6798725,"<a href=""https://open.spotify.com/artist/1Y8cdNmUJH7yBTd9yOvr5i"" target=""_blank"">https://open.spotify.com/artist/1Y8cdNmUJH7yBTd9yOvr5i</a>",Americana
TLC,0TImkz4nPqjegtVSMZnMRq,atl hip hop,66,3773260,"<a href=""https://open.spotify.com/artist/0TImkz4nPqjegtVSMZnMRq"" target=""_blank"">https://open.spotify.com/artist/0TImkz4nPqjegtVSMZnMRq</a>",Americana
The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,east coast hip hop,74,9470443,"<a href=""https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb"" target=""_blank"">https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb</a>",Americana
50 Cent,3q7HBObVc0L8jNeTe5Gofh,east coast hip hop,80,12879627,"<a href=""https://open.spotify.com/artist/3q7HBObVc0L8jNeTe5Gofh"" target=""_blank"">https://open.spotify.com/artist/3q7HBObVc0L8jNeTe5Gofh</a>",Americana
N.W.A.,4EnEZVjo3w1cwcQYePccay,conscious hip hop,62,5334218,"<a href=""https://open.spotify.com/artist/4EnEZVjo3w1cwcQYePccay"" target=""_blank"">https://open.spotify.com/artist/4EnEZVjo3w1cwcQYePccay</a>",Americana
Ice Cube,3Mcii5XWf6E0lrY3Uky4cA,conscious hip hop,71,7610781,"<a href=""https://open.spotify.com/artist/3Mcii5XWf6E0lrY3Uky4cA"" target=""_blank"">https://open.spotify.com/artist/3Mcii5XWf6E0lrY3Uky4cA</a>",Americana
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,g funk,77,10743663,"<a href=""https://open.spotify.com/artist/6DPYiyq5kWVQS4RGwxzPC7"" target=""_blank"">https://open.spotify.com/artist/6DPYiyq5kWVQS4RGwxzPC7</a>",Americana
Wu-Tang Clan,34EP7KEpOjXcM2TCat1ISk,east coast hip hop,65,2907181,"<a href=""https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk"" target=""_blank"">https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk</a>",Americana
Ms. Lauryn Hill,2Mu5NfyYm8n5iTomuKAEHl,alternative r&b,69,2635170,"<a href=""https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl"" target=""_blank"">https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl</a>",Americana
Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,dance pop,68,3686067,"<a href=""https://open.spotify.com/artist/1XkoF8ryArs86LZvFOkbyr"" target=""_blank"">https://open.spotify.com/artist/1XkoF8ryArs86LZvFOkbyr</a>",Americana
Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,dance pop,62,3775688,"<a href=""https://open.spotify.com/artist/4qwGe91Bz9K2T8jXTZ815W"" target=""_blank"">https://open.spotify.com/artist/4qwGe91Bz9K2T8jXTZ815W</a>",Americana
Céline Dion,4S9EykWXhStSc15wEx8QFK,canadian pop,71,7818627,"<a href=""https://open.spotify.com/artist/4S9EykWXhStSc15wEx8QFK"" target=""_blank"">https://open.spotify.com/artist/4S9EykWXhStSc15wEx8QFK</a>",Americana
Shania Twain,5e4Dhzv426EvQe3aDb64jL,canadian country,70,3019780,"<a href=""https://open.spotify.com/artist/5e4Dhzv426EvQe3aDb64jL"" target=""_blank"">https://open.spotify.com/artist/5e4Dhzv426EvQe3aDb64jL</a>",Americana
Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,arkansas country,70,6082333,"<a href=""https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x"" target=""_blank"">https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x</a>",Americana
Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU,classic country pop,69,2279479,"<a href=""https://open.spotify.com/artist/32vWCbZh0xZ4o9gkz4PsEU"" target=""_blank"">https://open.spotify.com/artist/32vWCbZh0xZ4o9gkz4PsEU</a>",Americana
Willie Nelson,5W5bDNCqJ1jbCgTxDD0Cb3,classic country pop,67,2064383,"<a href=""https://open.spotify.com/artist/5W5bDNCqJ1jbCgTxDD0Cb3"" target=""_blank"">https://open.spotify.com/artist/5W5bDNCqJ1jbCgTxDD0Cb3</a>",Americana
Tim McGraw,6roFdX1y5BYSbp60OTJWMd,contemporary country,68,4478359,"<a href=""https://open.spotify.com/artist/6roFdX1y5BYSbp60OTJWMd"" target=""_blank"">https://open.spotify.com/artist/6roFdX1y5BYSbp60OTJWMd</a>",Americana
Faith Hill,25NQNriVT2YbSW80ILRWJa,contemporary country,60,1791454,"<a href=""https://open.spotify.com/artist/25NQNriVT2YbSW80ILRWJa"" target=""_blank"">https://open.spotify.com/artist/25NQNriVT2YbSW80ILRWJa</a>",Americana
Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,classic oklahoma country,68,5899154,"<a href=""https://open.spotify.com/artist/4xFUf1FHVy696Q1JQZMTRj"" target=""_blank"">https://open.spotify.com/artist/4xFUf1FHVy696Q1JQZMTRj</a>",Americana
Garth Brooks,4BclNkZtAUq1YrYNzye3N7,classic oklahoma country,49,1209739,"<a href=""https://open.spotify.com/artist/4BclNkZtAUq1YrYNzye3N7"" target=""_blank"">https://open.spotify.com/artist/4BclNkZtAUq1YrYNzye3N7</a>",Americana
Édith Piaf,1WPcVNert9hn7mHsPKDn7j,chanson,58,1052572,"<a href=""https://open.spotify.com/artist/1WPcVNert9hn7mHsPKDn7j"" target=""_blank"">https://open.spotify.com/artist/1WPcVNert9hn7mHsPKDn7j</a>",Francese
Charles Aznavour,2hgP9Ap2tc10R5jrQaEpMT,chanson,60,1297908,"<a href=""https://open.spotify.com/artist/2hgP9Ap2tc10R5jrQaEpMT"" target=""_blank"">https://open.spotify.com/artist/2hgP9Ap2tc10R5jrQaEpMT</a>",Francese
Serge Gainsbourg,01C9OoXDvCKkGcf735Tcfo,chanson,52,541123,"<a href=""https://open.spotify.com/artist/01C9OoXDvCKkGcf735Tcfo"" target=""_blank"">https://open.spotify.com/artist/01C9OoXDvCKkGcf735Tcfo</a>",Francese
Jacques Brel,4RN2vlFWepLa46qQIU2PHs,belgian singer-songwriter,52,719906,"<a href=""https://open.spotify.com/artist/4RN2vlFWepLa46qQIU2PHs"" target=""_blank"">https://open.spotify.com/artist/4RN2vlFWepLa46qQIU2PHs</a>",Francese
Johnny Hallyday,2HALYSe657tNJ1iKVXP2xA,chanson,56,1246874,"<a href=""https://open.spotify.com/artist/2HALYSe657tNJ1iKVXP2xA"" target=""_blank"">https://open.spotify.com/artist/2HALYSe657tNJ1iKVXP2xA</a>",Francese
Dalida,04aQfpx1U1WQEJkrvGs4ig,chanson,53,450664,"<a href=""https://open.spotify.com/artist/04aQfpx1U1WQEJkrvGs4ig"" target=""_blank"">https://open.spotify.com/artist/04aQfpx1U1WQEJkrvGs4ig</a>",Francese
Carla Bruni,1HVwzNriKEjaeE06okqSpx,chanson,56,513819,"<a href=""https://open.spotify.com/artist/1HVwzNriKEjaeE06okqSpx"" target=""_blank"">https://open.spotify.com/artist/1HVwzNriKEjaeE06okqSpx</a>",Francese
Zaz,1mbgj8ERPs8lWi7t5cYrdy,chanson,59,1486192,"<a href=""https://open.spotify.com/artist/1mbgj8ERPs8lWi7t5cYrdy"" target=""_blank"">https://open.spotify.com/artist/1mbgj8ERPs8lWi7t5cYrdy</a>",Francese
Mylène Farmer,0e04xgVBPU6mE2QkSHlufD,chanson,54,511208,"<a href=""https://open.spotify.com/artist/0e04xgVBPU6mE2QkSHlufD"" target=""_blank"">https://open.spotify.com/artist/0e04xgVBPU6mE2QkSHlufD</a>",Francese
